user_id ;country ;Days_Since_Registration;Deposit_count;Av_Deposit;Last_deposit_day;Total_sessions;Total_game_time;Favorite_Game;device_type ;Churn_risk;Age;Gender;Lifecycle_Stage;Future_Value
235;CANADA;1719;0;0;0;2;95;Age Of The Gods - Maze Keeper Low;Mobile;0%;30;Male;Dormant;5438.0467
236;VENEZUELA;1719;0;0;0;2;157.72;The Red Queen;Mobile;0%;30;Male;Dormant;5438.0467
237;CHILE;1719;0;0;0;2;178.42;Kensei Blades;Mobile;0%;30;Male;Dormant;5438.0467
238;CANNADA;1719;0;0;0;2;121.46;Linksofflame;Mobile;0%;30;Male;Dormant;5438.0467
239;PER�;1719;0;0;0;2;107.24;Wolf Gold Power Jackpot;Desktop;0%;30;Male;Dormant;5438.0467
240;ESTADOS UNIDOS;1719;0;0;0;2;87.4;Buffalo King;Mobile;0%;30;Male;Dormant;5438.0467
241;CANADA;1719;0;0;0;2;106.62;Sweetalchemy100;Mobile;0%;30;Male;Dormant;5438.0467
242;CANNADA;1719;0;0;0;2;99.92;Premium Blackjack Single Hand;Mobile;100%;30;Male;Dormant;5438.0467
243;COSTARICA;1719;0;0;0;2;150.09;Live - Spaceman;Mobile;100%;30;Male;Dormant;5438.0467
244;MEXICO;1719;0;0;0;3;137.87;Safari Sam 2;Mobile;100%;30;Male;Dormant;5438.0467
245;PERU;1719;0;0;0;2;115.25;Gold Trio: Sinbad's Riches�;Mobile;100%;30;Male;Dormant;5438.0467
246;CHILE;1719;0;0;0;2;106.79;Aztec Bonanza;Mobile;0%;30;Male;Dormant;5438.0467
247;CANNADA;1719;0;0;0;2;83.84;Guardians Of Luxor 2;Mobile;0%;30;Male;Dormant;5438.0467
248;CANNADA;1719;0;0;0;2;93.91;Fruit Cocktail;Mobile;0%;30;Male;Dormant;5438.0467
249;CANADA;1719;0;0;0;2;93.55;Viking Forge;Mobile;0%;30;Male;Dormant;5438.0467
250;COSTARICA;1719;0;0;0;3;65.03;Fruit Cocktail;Mobile;0%;30;Male;Dormant;5438.0467
251;ESTADOS UNIDOS;1719;0;0;0;3;69.69;Super 7 Blackjack;Mobile;0%;30;Male;Dormant;5438.0467
252;PERU;1719;0;0;0;2;77.19;Panda Blitz� A1;Mobile;0%;30;Male;Dormant;5438.0467
253;PER�;1719;0;0;0;2;102.83;Fruit Diamonds - Hold & Win;Mobile;0%;30;Male;Dormant;5438.0467
254;ELSALVADOR;1719;0;0;0;2;84.77;Italian Cashback;Mobile;0%;30;Male;Dormant;5438.0467
255;MEXICO;1719;0;0;0;2;102.25;Gates Of Olympus;Mobile;0%;30;Male;Dormant;5438.0467
256;CANNADA;1719;0;0;0;2;83.48;Mega Roulette;Mobile;0%;30;Male;Dormant;5438.0467
257;PER�;1719;0;0;0;2;73.42;Cashnrichesmegaways;Mobile;0%;30;Male;Dormant;5438.0467
258;MEXICO;1719;0;0;0;2;79.68;Classic Razz Poker Hold�em Cash Game;Mobile;0%;30;Male;Dormant;5438.0467
259;COSTARICA;1719;0;0;0;2;81.24;Zeus Vs Hades - Gods Of War;Mobile;0%;30;Male;Dormant;5438.0467
260;ESTADOS UNIDOS;1719;0;0;0;2;90.25;Fruit Cocktail;Mobile;0%;30;Male;Dormant;5438.0467
261;CANADA;1719;0;0;0;2;76.01;Octobeer Fortunes;Mobile;0%;30;Male;Dormant;5438.0467
262;PER�;1719;0;0;0;2;84.96;Take Olympus;Mobile;0%;30;Male;Dormant;5438.0467
263;ELSALVADOR;1719;0;0;0;2;78.12;Gates Of Olympus;Mobile;0%;30;Male;Dormant;5438.0467
264;MEXICO;1719;0;0;0;2;77.52;Live - Sweet Bonanza Candyland;Mobile;0%;30;Male;Dormant;5438.0467
265;CANNADA;1719;0;0;0;2;72.09;All Bets Blackjack Live;Mobile;0%;30;Male;Dormant;5438.0467
266;COSTARICA;1719;0;0;0;2;77.23;Classic Razz Poker Hold�em Cash Game;Mobile;0%;30;Male;Dormant;5438.0467
267;MEXICO;1719;0;0;0;2;105.52;Rumba Blackjack 414;Mobile;0%;30;Male;Dormant;5438.0467
268;COSTARICA;1719;0;0;0;2;98.19;Lucky's Wild Pub;Mobile;0%;30;Male;Dormant;5438.0467
269;ESTADOS UNIDOS;1719;0;0;0;2;105.62;Twister Hold�em Sit And Go;Mobile;0%;30;Male;Dormant;5438.0467
270;PERU;1719;0;0;0;2;93.03;Olympus Plinko;Mobile;0%;30;Male;Dormant;5438.0467
271;CANADA;1719;0;0;0;2;85.71;Pop Tiger Stacks (Gpas);Mobile;0%;30;Male;Dormant;5438.0467
272;EEUU;1719;0;0;0;3;88.86;Actionboostgladiator;Mobile;0%;30;Male;Dormant;5438.0467
273;CL;1719;0;0;0;2;96.22;Speed Roulette;Desktop;0%;30;Male;Dormant;5438.0467
274;PERU;1719;0;0;0;2;97.95;Ancientfortunesposeidonmegaways;Mobile;0%;30;Male;Dormant;5438.0467
275;MEXICO;1719;0;0;0;2;100.24;Fruit Cocktail;Mobile;0%;30;Male;Dormant;5438.0467
276;CANNADA;1719;0;0;0;2;117.2;Cash Bonanza;Mobile;0%;30;Male;Dormant;5438.0467
277;COSTARICA;1719;0;0;0;2;89.14;Wild Walker;Mobile;0%;30;Male;Dormant;5438.0467
278;MEXICO;1719;0;0;0;2;68.94;Classic Poker Hold�em Cash Game;Mobile;0%;30;Male;Dormant;5438.0467
279;COSTARICA;1719;0;0;0;2;116.03;Extreme Fruits Ultimate Deluxe�;Mobile;0%;30;Male;Dormant;5438.0467
280;ESTADOS UNIDOS;1719;0;0;0;2;101.38;Unlimited Blackjack;Mobile;0%;30;Male;Dormant;5438.0467
281;CANADA;1719;0;0;0;2;99.64;Classic Razz Poker Hold�em Cash Game;Mobile;0%;30;Male;Dormant;5438.0467
282;PERU;1719;0;0;0;2;93.34;Agentjaneblondereturns;Mobile;0%;30;Male;Dormant;5438.0467
283;ELSALVADOR;1719;0;0;0;2;110.72;Pharaohs Daughter;Mobile;0%;30;Male;Dormant;5438.0467
284;MEXICO;1719;0;0;0;2;78.06;Wolf Gold Power Jackpot;Mobile;0%;30;Male;Dormant;5438.0467
285;CANNADA;1719;0;0;0;2;92.44;Classic Razz Poker Hold�em Cash Game;Mobile;0%;30;Male;Dormant;5438.0467
286;COSTARICA;1719;0;0;0;3;129.73;Alohawaii: Cash Collect;Mobile;0%;30;Male;Dormant;5438.0467
287;MEXICO;1719;0;0;0;2;165.93;Classic Razz Poker Hold�em Cash Game;Mobile;0%;30;Male;Dormant;5438.0467
288;PERU;1719;0;0;0;2;151.72;Fruit Cocktail;Mobile;0%;30;Male;Dormant;5438.0467
289;CANADA;1718;0;0;0;2;107.46;Darkwaterspowercombo;Mobile;0%;30;Male;Dormant;5438.0467
290;EEUU;1718;0;0;0;2;121.31;Stampede Android;Mobile;0%;30;Male;Dormant;5438.0467
291;CL;1718;0;0;0;2;98.3;Classic Razz Poker Hold�em Cash Game;Mobile;0%;30;Male;Dormant;5438.0467
292;PERU;1718;0;0;0;2;126.42;Classic Poker Hold�em Cash Game;Mobile;0%;30;Male;Dormant;5438.0467
293;ELSALVADOR;1718;0;0;0;3;113.64;Reelgems;Mobile;0%;30;Male;Dormant;5438.0467
294;EEUU;1718;0;0;0;2;95.05;Hot Lucky 7's;Mobile;0%;30;Male;Dormant;5438.0467
295;CL;1718;0;0;0;2;118.24;Wisdom Of Athena;Mobile;0%;30;Male;Dormant;5438.0467
296;MEXICO;1718;0;0;0;2;106.1;Madame Destiny Megaways;Mobile;0%;30;Male;Dormant;5438.0467
297;CANNADA;1718;0;0;0;2;119.18;Gold Party;Mobile;0%;30;Male;Dormant;5438.0467
298;COSTARICA;1718;0;0;0;2;105.67;Sugar Rush Xmas;Mobile;0%;30;Male;Dormant;5438.0467
299;MEXICO;1717;0;0;0;2;95.35;Caishen's Cash;Mobile;0%;30;Male;Dormant;5438.0467
300;PERU;1717;0;0;0;2;88.97;Cash Collect Leprechauns Luck;Mobile;0%;30;Male;Dormant;5438.0467
301;CHILE;1717;0;0;0;2;91.8;Primal Hunt;Mobile;0%;25;Male;Dormant;5438.0467
302;MEXICO;1717;0;0;0;2;106.76;Atlantispowercombo;Mobile;0%;25;Male;Dormant;5438.0467
303;COLOMBIA;1717;0;0;0;2;89.89;Casino Hold 'em;Mobile;0%;25;Male;Dormant;5438.0467
304;COSTARICA;1716;0;0;0;2;111.62;Agentjaneblondereturns;Mobile;0%;25;Male;Dormant;5438.0467
305;ELSALVADOR;1716;0;0;0;2;106.07;Age Of The Gods� King Of Olympus Megaways�;Mobile;0%;25;Male;Dormant;5438.0467
306;ESTADOS UNIDOS;1716;0;0;0;2;102.48;Fruit Cocktail;Mobile;0%;25;Male;Dormant;5438.0467
307;CANNADA;1716;0;0;0;2;94.66;Fruit Cocktail;Desktop;0%;25;Male;Dormant;5438.0467
308;CANADA;1715;0;0;0;2;95.76;Mustang Gold;Mobile;0%;25;Male;Dormant;5438.0467
309;EEUU;1714;0;0;0;2;111.33;Big Bass Bonanza;Mobile;0%;25;Male;Dormant;5438.0467
310;CL;1713;0;0;0;2;98.14;Twilight Princess;Mobile;0%;25;Male;Dormant;5438.0467
311;PER�;1713;0;0;0;2;127.42;3 Kingdoms - Battle Of Red Cliffs;Mobile;0%;25;Male;Dormant;5438.0467
312;PERU;1713;0;0;0;2;117.58;Multihand Blackjack;Mobile;0%;25;Male;Dormant;5438.0467
313;VENEZUELA;1713;0;0;0;3;90.75;Fruit Cocktail;Mobile;0%;25;Male;Dormant;5438.0467
314;CHILE;1711;0;0;0;3;99.48;Hook Up! Fishing Wars;Mobile;0%;25;Male;Dormant;5438.0467
315;COSTARICA;1711;0;0;0;3;95.85;Age Of The Gods� King Of Olympus Megaways�;Mobile;0%;25;Male;Dormant;5438.0467
316;ESTADOS UNIDOS;1710;0;0;0;2;107.06;Golden Antelope;Mobile;0%;25;Male;Dormant;5438.0467
317;CANNADA;1710;0;0;0;2;96.74;The Heat;Mobile;0%;25;Male;Dormant;5438.0467
318;MEXICO;1710;0;0;0;2;120.96;Lucky Porker Bonus Buy;Mobile;0%;25;Male;Dormant;5438.0467
319;VENEZUELA;1709;0;0;0;2;102.05;Reliquaryofra6reels;Mobile;0%;25;Male;Dormant;5438.0467
320;COSTARICA;1709;0;0;0;3;145.8;Gates Of Olympus;Mobile;0%;25;Male;Dormant;5438.0467
321;MEXICO;1706;0;0;0;3;123.48;Floating Dragon - Dragon Boat Festival;Mobile;0%;25;Male;Dormant;5438.0467
322;PER�;1827;0;0;0;2;105.44;Fruit Cocktail;Mobile;0%;25;Male;Dormant;5438.0467
323;VENEZUELA;1827;0;0;0;2;116.57;Live - Auto Mega Roulette;Mobile;0%;25;Male;Dormant;5438.0467
324;CHILE;1826;0;0;0;2;95.41;3 Dancing Monkeys;Mobile;0%;25;Male;Dormant;5438.0467
325;MEXICO;1826;0;0;0;2;121.51;Fruitydiamondsholdandspin;Mobile;0%;25;Male;Dormant;5438.0467
326;CANNADA;1826;0;0;0;2;96.3;Ragin' Buffalo;Mobile;0%;25;Male;Dormant;5438.0467
327;COSTARICA;1826;0;0;0;2;75.52;Madame Destiny Megaways;Mobile;0%;25;Male;Dormant;5438.0467
328;MEXICO;1826;0;0;0;3;83.79;Blue Wizard Megaways;Mobile;0%;25;Male;Dormant;5438.0467
329;PER�;1826;0;0;0;2;91.5;Hyperstrikecashmegaways;Mobile;0%;25;Male;Dormant;5438.0467
330;COSTARICA;1826;0;0;0;2;115;Aero;Mobile;0%;25;Male;Dormant;5438.0467
331;MEXICO;1826;0;0;0;2;112.65;Wackypanda;Mobile;0%;25;Male;Dormant;5438.0467
332;COSTARICA;1825;0;0;0;2;115.06;Kiss;Mobile;0%;25;Male;Dormant;5438.0467
333;ESTADOS UNIDOS;1825;0;0;0;2;101.16;Twilight Princess;Mobile;0%;25;Male;Dormant;5438.0467
334;CHILE;1825;0;0;0;3;139.86;Juicyfruitssunshinerich;Mobile;0%;25;Male;Dormant;5438.0467
335;CANADA;1825;0;0;0;3;111.07;Fire Warlock Megaways;Mobile;0%;25;Male;Dormant;5438.0467
336;VENEZUELA;1825;0;0;0;3;97.06;Pool Shark;Mobile;0%;25;Male;Dormant;5438.0467
337;CHILE;1825;0;0;0;2;116.54;Amazinglinkriches;Mobile;0%;25;Male;Dormant;5438.0467
338;CANNADA;1824;0;0;0;2;115.68;Pop Pearls Pearls Pearls (Gpas);Mobile;0%;25;Male;Dormant;5438.0467
339;PER�;1824;0;0;0;2;106.41;Cashnrichesmegaways;Mobile;0%;25;Male;Dormant;5438.0467
340;ESTADOS UNIDOS;1824;0;0;0;2;102.11;Sugar Rush;Mobile;0%;25;Male;Dormant;5438.0467
341;CANADA;1824;0;0;0;3;129.91;Hot To Burn;Desktop;0%;25;Male;Dormant;5438.0467
342;CANNADA;1824;0;0;0;3;108.53;Primal Hunt;Mobile;0%;25;Male;Dormant;5438.0467
343;COSTARICA;1823;0;0;0;3;86.63;Egyptian Fortunes;Mobile;0%;25;Male;Dormant;5438.0467
344;MEXICO;1823;0;0;0;3;111.03;Excalibur Unleashed;Mobile;0%;25;Male;Dormant;5438.0467
345;PERU;1823;0;0;0;2;104.59;Richofthemermaid;Mobile;0%;25;Male;Dormant;5438.0467
346;CHILE;1823;0;0;0;2;132.43;Fruit Cocktail;Mobile;0%;25;Male;Dormant;5438.0467
347;CANNADA;1823;0;0;0;2;107.62;Guardian Of Ra;Mobile;0%;25;Male;Dormant;5438.0467
348;CANNADA;1822;0;0;0;3;137.63;Classic Poker Hold�em Cash Game;Mobile;0%;25;Male;Dormant;5438.0467
349;CANADA;1822;0;0;0;3;123.93;Aeolus;Mobile;0%;25;Male;Dormant;5438.0467
350;COSTARICA;1821;0;0;0;2;102.39;Gold Rush;Mobile;0%;25;Male;Dormant;5438.0467
351;ESTADOS UNIDOS;1821;0;0;0;2;105.38;Fruitydiamondsholdandspin;Mobile;0%;25;Male;Dormant;5438.0467
352;PERU;1820;0;0;0;2;91.08;Juicyfruitssunshinerich;Mobile;0%;25;Male;Dormant;5438.0467
353;PER�;1820;0;0;0;2;105.87;Classic Poker Omaha Cash Game;Mobile;0%;25;Male;Dormant;5438.0467
354;ELSALVADOR;1819;0;0;0;2;90.71;Amazinglinkzeus;Mobile;0%;25;Male;Dormant;5438.0467
355;MEXICO;1819;0;0;0;3;124.1;Happiest Christmas Tree;Mobile;0%;25;Male;Dormant;5438.0467
356;CANNADA;1819;0;0;0;3;124.45;John Hunter And The Tomb Of The Scarab Queen;Mobile;0%;25;Male;Dormant;5438.0467
357;PER�;1818;0;0;0;3;104.24;Hit Bar;Mobile;0%;25;Male;Dormant;5438.0467
358;MEXICO;1816;0;0;0;3;100.34;Rabbit Garden;Mobile;0%;25;Male;Dormant;5438.0467
359;COSTARICA;1816;0;0;0;2;76.35;Hit Bar;Mobile;0%;25;Male;Dormant;5438.0467
360;ESTADOS UNIDOS;1815;0;0;0;2;106.4;6tokensofgold;Mobile;0%;25;Male;Dormant;5438.0467
361;CANADA;1815;0;0;0;2;91.75;Joker's Jewels;Mobile;0%;25;Male;Dormant;5438.0467
362;PER�;1815;0;0;0;3;108.09;Joker's Jewels;Mobile;0%;25;Male;Dormant;5438.0467
363;ELSALVADOR;1815;0;0;0;3;121.11;Cashnrichesmegaways;Mobile;0%;25;Male;Dormant;5438.0467
364;MEXICO;1814;0;0;0;3;103.04;Fury Of Odin Megaways;Mobile;0%;25;Male;Dormant;5438.0467
365;CANNADA;1814;0;0;0;3;95.09;Fruit Cocktail;Mobile;0%;25;Male;Dormant;5438.0467
366;COSTARICA;1814;0;0;0;3;65.55;Cash Connection� - Book Of Ra�;Mobile;0%;25;Male;Dormant;5438.0467
367;MEXICO;1814;0;0;0;3;99.08;Juicy Fruits;Mobile;0%;25;Male;Dormant;5438.0467
368;COSTARICA;1814;0;0;0;2;95.95;Bigger Bass Blizzard - Christmas Catch;Mobile;0%;25;Male;Dormant;5438.0467
369;ESTADOS UNIDOS;1814;0;0;0;3;109.1;Frontrunnerlinkandwin;Mobile;0%;25;Male;Dormant;5438.0467
370;PERU;1814;0;0;0;3;115.3;Scalesofdead;Mobile;0%;25;Male;Dormant;5438.0467
371;CANADA;1814;0;0;0;3;97.53;Fruit Cocktail;Mobile;0%;25;Male;Dormant;5438.0467
372;EEUU;1814;0;0;0;3;101.67;Book Of Golden Sands;Mobile;0%;25;Male;Dormant;5438.0467
373;CL;1814;0;0;0;2;83.91;Gold Canyon;Mobile;0%;25;Male;Dormant;5438.0467
374;PERU;1814;0;0;0;2;109.25;Reels Of Wealth Njp;Mobile;0%;25;Male;Dormant;5438.0467
375;MEXICO;1814;0;0;0;2;86.94;Roccogallo;Desktop;0%;25;Male;Dormant;5438.0467
376;CANNADA;1814;0;0;0;3;102.96;Spinspinsugar;Mobile;0%;25;Male;Dormant;5438.0467
377;COSTARICA;1814;0;0;0;3;109.26;Fruit Cocktail;Mobile;0%;25;Male;Dormant;5438.0467
378;MEXICO;1814;0;0;0;2;114.07;Fruit Cocktail;Mobile;0%;25;Male;Dormant;5438.0467
379;COSTARICA;1814;0;0;0;3;103.51;Fruit Cocktail 2;Mobile;0%;25;Male;Dormant;5438.0467
380;ESTADOS UNIDOS;1814;0;0;0;2;94.28;The Matrix;Mobile;0%;25;Male;Dormant;5438.0467
381;CANADA;1814;0;0;0;2;117.13;Quest To The West;Mobile;0%;25;Male;Dormant;5438.0467
382;PERU;1814;0;0;0;2;103.97;Lord Of The Ocean� Magic;Mobile;0%;25;Male;Dormant;5438.0467
383;ELSALVADOR;1814;0;0;0;3;112.14;Unlimited Blackjack;Mobile;0%;25;Male;Dormant;5438.0467
384;MEXICO;1814;0;0;0;3;132.06;Fruit Cocktail;Mobile;0%;25;Male;Dormant;5438.0467
385;CANNADA;1814;0;0;0;3;96.5;Night Wolf- Darkest Flame;Mobile;0%;25;Male;Dormant;5438.0467
386;COSTARICA;1814;0;0;0;3;71.37;Age Of The Gods - Maze Keeper Low;Mobile;0%;25;Male;Dormant;5438.0467
387;MEXICO;1813;0;0;0;2;95.15;Reliquaryofra6reels;Mobile;0%;25;Male;Dormant;5438.0467
388;PERU;1813;0;0;0;2;108.27;Ancientfortuneszeus;Mobile;0%;25;Male;Dormant;5438.0467
389;CANADA;1813;0;0;0;2;91.96;Book Of Tut;Mobile;0%;25;Male;Dormant;5438.0467
390;EEUU;1813;0;0;0;3;101.06;Gold Party;Mobile;0%;25;Male;Dormant;5438.0467
391;CL;1813;0;0;0;3;113.6;Megafireblaze Wild Pistolero;Mobile;0%;25;Male;Dormant;5438.0467
392;PERU;1813;0;0;0;2;103.5;Fruitycocktails;Mobile;0%;25;Male;Dormant;5438.0467
393;ELSALVADOR;1813;0;0;0;2;101.94;Lord Of The Ocean�;Mobile;0%;25;Male;Dormant;5438.0467
394;EEUU;1813;0;0;0;2;85.83;Hit Bar;Mobile;0%;25;Male;Dormant;5438.0467
395;CL;1813;0;0;0;2;116.85;Pop Fire Blaze Golden: Amazing Factory (Gpas);Mobile;0%;25;Male;Dormant;5438.0467
396;MEXICO;1813;0;0;0;2;99.82;Primal Hunt;Mobile;0%;25;Male;Dormant;5438.0467
397;CANNADA;1813;0;0;0;3;124;Greedy Wolf;Mobile;0%;25;Male;Dormant;5438.0467
398;COSTARICA;1813;0;0;0;3;117.64;Adventures Beyond Wonderland;Mobile;0%;25;Male;Dormant;5438.0467
399;MEXICO;1813;0;0;0;2;103.09;Sugar Rush;Mobile;0%;25;Male;Dormant;5438.0467
400;PERU;1813;0;0;0;3;112.19;Hot To Burn;Mobile;0%;25;Male;Dormant;5438.0467
401;CHILE;1813;0;0;0;2;106.64;Age Of The Gods - Maze Keeper Low;Mobile;0%;25;Male;Dormant;5438.0467
402;MEXICO;1813;0;0;0;2;113.11;Fishinpotsofgold;Mobile;0%;25;Male;Dormant;5438.0467
403;COLOMBIA;1813;0;0;0;2;98.2;Lostchapter;Mobile;0%;25;Male;Dormant;5438.0467
404;COSTARICA;1813;0;0;0;3;124.23;Fruit Cocktail;Mobile;0%;25;Male;Dormant;5438.0467
405;ELSALVADOR;1813;0;0;0;3;118.95;Diamond Strike 100.000;Mobile;0%;25;Male;Dormant;5438.0467
406;ESTADOS UNIDOS;1813;0;0;0;2;122.68;Yak. Yeti & Roll;Mobile;0%;25;Male;Dormant;5438.0467
407;CANNADA;1812;0;0;0;3;119.41;Adventurepalace;Mobile;0%;25;Male;Dormant;5438.0467
408;CANADA;1812;0;0;0;2;104.99;Adventurepalace;Mobile;0%;25;Male;Dormant;5438.0467
409;EEUU;1812;0;0;0;2;112.97;One Blackjack;Desktop;0%;25;Male;Dormant;5438.0467
410;CL;1812;0;0;0;2;98.2;Adventurepalace;Mobile;0%;25;Male;Dormant;5438.0467
411;PER�;1811;0;0;0;3;107.36;Quest To The West;Mobile;0%;25;Male;Dormant;5438.0467
412;PERU;1811;0;0;0;3;123.91;Smashing Sevens: Win Ways;Mobile;0%;25;Male;Dormant;5438.0467
413;VENEZUELA;1811;0;0;0;2;124.18;Ace Mania;Mobile;0%;25;Male;Dormant;5438.0467
414;CHILE;1811;0;0;0;2;100.56;Quest To The West;Mobile;0%;25;Male;Dormant;5438.0467
415;COSTARICA;1811;0;0;0;2;86.85;Book Of Tut Megaways;Mobile;0%;25;Male;Dormant;5438.0467
416;ESTADOS UNIDOS;1810;0;0;0;2;103.57;Million Dracula;Mobile;0%;25;Male;Dormant;5438.0467
417;CANNADA;1810;0;0;0;2;90.43;John Hunter And The Tomb Of The Scarab Queen;Mobile;0%;25;Male;Dormant;5438.0467
418;MEXICO;1809;0;0;0;3;112.83;Fruit Cocktail;Mobile;0%;25;Male;Dormant;5438.0467
419;VENEZUELA;1809;0;0;0;3;119.58;Cashnrichesmegaways;Mobile;0%;25;Male;Dormant;5438.0467
420;COSTARICA;1809;0;0;0;2;111.17;Playboyfortunes;Mobile;0%;25;Male;Dormant;5438.0467
421;MEXICO;1809;0;0;0;2;99.46;Fulong 88;Mobile;0%;25;Male;Dormant;5438.0467
422;PER�;1809;0;0;0;2;76.64;Enchanted: Forest Of Fortune - Hold & Win;Mobile;0%;25;Male;Dormant;5438.0467
423;VENEZUELA;1809;0;0;0;2;95.44;Big Bass Bonanza;Mobile;0%;25;Male;Dormant;5438.0467
424;CHILE;1808;0;0;0;2;85.66;Mambo Unlimited Blackjack;Mobile;0%;25;Male;Dormant;5438.0467
425;MEXICO;1808;0;0;0;3;107.98;40 Wild Fire 6;Mobile;0%;25;Male;Dormant;5438.0467
426;CANNADA;1808;0;0;0;3;116.69;Fruit Cocktail;Mobile;0%;25;Male;Dormant;5438.0467
427;COSTARICA;1808;0;0;0;3;112.3;Gnome;Mobile;0%;25;Male;Dormant;5438.0467
428;MEXICO;1808;0;0;0;3;125.83;Gravity Bonanza;Mobile;0%;25;Male;Dormant;5438.0467
429;PER�;1807;0;0;0;2;91.68;Candyparadise;Mobile;0%;25;Male;Dormant;5438.0467
430;COSTARICA;1807;0;0;0;3;106.97;Stampede;Mobile;0%;25;Male;Dormant;5438.0467
431;MEXICO;1807;0;0;0;2;93.46;Clover Gold;Mobile;0%;25;Male;Dormant;5438.0467
432;COSTARICA;1807;0;0;0;3;100.46;Mustang Gold;Mobile;0%;25;Male;Dormant;5438.0467
433;ESTADOS UNIDOS;1807;0;0;0;2;220.86;Take The Bank;Mobile;0%;25;Male;Dormant;5438.0467
434;CHILE;1807;0;0;0;2;163.49;Fruit Cocktail 2;Mobile;0%;25;Male;Dormant;5438.0467
435;CANADA;1807;0;0;0;2;111.32;Floating Dragon New Year Festival Ultra Megaways Hold & Spin;Mobile;0%;25;Male;Dormant;5438.0467
436;VENEZUELA;1807;0;0;0;2;85.75;Sugar Rush;Mobile;0%;25;Male;Dormant;5438.0467
437;CHILE;1807;0;0;0;2;110.14;Sugar Rush;Mobile;0%;25;Male;Dormant;5438.0467
438;CANNADA;1807;0;0;0;2;96.97;Book Of Tut;Mobile;0%;25;Male;Dormant;5438.0467
439;PER�;1807;0;0;0;3;102.09;Sweet Bonanza Xmas;Mobile;0%;25;Male;Dormant;5438.0467
440;ESTADOS UNIDOS;1807;0;0;0;3;113.32;Fortunes Of Aztec;Mobile;0%;25;Male;Dormant;5438.0467
441;CANADA;1807;0;0;0;2;111.95;Azteca: ?ash ?ollect;Mobile;0%;25;Male;Dormant;5438.0467
442;CANNADA;1807;0;0;0;2;92.38;Book Of Tut;Mobile;0%;25;Male;Dormant;5438.0467
443;COSTARICA;1807;0;0;0;2;80.05;Mr. Macau;Desktop;0%;25;Male;Dormant;5438.0467
444;MEXICO;1806;0;0;0;2;103.84;Bubbles;Mobile;0%;25;Male;Dormant;5438.0467
445;PERU;1806;0;0;0;2;99.56;Fruit Cocktail;Mobile;0%;25;Male;Dormant;5438.0467
446;CHILE;1806;0;0;0;3;114.84;Fire Warlock Megaways;Mobile;0%;25;Male;Dormant;5438.0467
447;CANNADA;1805;0;0;0;3;124.03;Rock Climber;Mobile;0%;25;Male;Dormant;5438.0467
448;CANNADA;1805;0;0;0;2;113.52;Fruit Cocktail;Mobile;0%;25;Male;Dormant;5438.0467
449;CANADA;1805;0;0;0;2;96.69;Lucky Star Spins;Mobile;0%;25;Male;Dormant;5438.0467
450;COSTARICA;1805;0;0;0;2;95.18;Fruit Cocktail;Mobile;0%;25;Male;Dormant;5438.0467
451;ESTADOS UNIDOS;1804;0;0;0;2;110.27;Million Christmas;Mobile;0%;25;Male;Dormant;5438.0467
452;PERU;1804;0;0;0;2;97.75;Sizzling Hot� Deluxe;Mobile;0%;25;Male;Dormant;5438.0467
453;PER�;1804;0;0;0;3;104.49;Sugar Rush;Mobile;0%;25;Male;Dormant;5438.0467
454;ELSALVADOR;1804;0;0;0;3;117.46;Cashnrichesmegaways;Mobile;0%;25;Male;Dormant;5438.0467
455;MEXICO;1804;0;0;0;2;123.98;Fruit Cocktail;Mobile;0%;25;Male;Dormant;5438.0467
456;CANNADA;1804;0;0;0;2;106.67;Majestic King;Mobile;0%;25;Male;Dormant;5438.0467
457;PER�;1804;0;0;0;2;108.5;Buffalo Blitz: Mega Merge;Mobile;0%;25;Male;Dormant;5438.0467
458;MEXICO;1804;0;0;0;2;115.54;Hammerfall;Mobile;0%;25;Male;Dormant;5438.0467
459;COSTARICA;1804;0;0;0;2;95.22;Hot To Burn;Mobile;0%;25;Male;Dormant;5438.0467
460;ESTADOS UNIDOS;1804;0;0;0;3;123.63;Amazing Money Machine;Mobile;0%;25;Male;Dormant;5438.0467
461;CANADA;1804;0;0;0;3;130.96;John Hunter And The Tomb Of The Scarab Queen;Mobile;0%;25;Male;Dormant;5438.0467
462;PER�;1803;0;0;0;2;115.74;Barnstormer Bucks;Mobile;0%;25;Male;Dormant;5438.0467
463;ELSALVADOR;1803;0;0;0;2;105.6;Fruit Cocktail;Mobile;0%;25;Male;Dormant;5438.0467
464;MEXICO;1803;0;0;0;2;96.19;Fruit Party;Mobile;0%;25;Male;Dormant;5438.0467
465;CANNADA;1803;0;0;0;2;111.49;7 Fortune Frenzy;Mobile;0%;25;Male;Dormant;5438.0467
466;COSTARICA;1802;0;0;0;2;105.16;40 Wild Fire 6;Mobile;0%;25;Male;Dormant;5438.0467
467;MEXICO;1802;0;0;0;3;83.04;Fruit Party;Mobile;0%;25;Male;Dormant;5438.0467
468;COSTARICA;1802;0;0;0;3;74.49;Fruit Cocktail;Mobile;0%;25;Male;Dormant;5438.0467
469;ESTADOS UNIDOS;1802;0;0;0;2;75.55;Gates Of Olympus;Mobile;0%;25;Male;Dormant;5438.0467
470;PERU;1802;0;0;0;2;100.95;Big Bass Splash;Mobile;0%;25;Male;Dormant;5438.0467
